id,status ,arrival_at,cost,overhead_cost,discount,acquisition_costs
177121,LendingToB,2025-03-03,20370,NULL,NULL,20370
177122,LendingToB,2025-03-03,20370,NULL,NULL,20370
177123,LendingToB,2025-03-03,21375,NULL,NULL,21375
177124,LendingToB,2025-03-03,11025,NULL,NULL,11025
177125,LendingToB,2025-03-03,24450,NULL,NULL,24450
177126,LendingToB,2025-03-03,24450,NULL,NULL,24450
177127,LendingToB,2025-03-03,44758,NULL,NULL,44758
177128,LendingToB,2025-03-03,78100,NULL,NULL,78100
177130,LendingToB,2025-03-03,9900,NULL,NULL,9900
177131,LendingToB,2025-03-03,9900,NULL,NULL,9900
177132,LendingToB,2025-03-03,26900,NULL,NULL,26900
177133,LendingToB,2025-03-03,11180,NULL,NULL,11180
177134,LendingToB,2025-03-03,11180,NULL,NULL,11180
177135,LendingToB,2025-03-03,11180,NULL,NULL,11180
177136,LendingToB,2025-03-03,11180,NULL,NULL,11180
177139,LendingToB,2025-03-03,35000,NULL,NULL,35000
177144,LendingToB,2025-03-03,50122,NULL,NULL,50122
177145,LendingToB,2025-03-03,50122,NULL,NULL,50122
177146,LendingToB,2025-03-03,50121,NULL,NULL,50121
177147,LendingToB,2025-03-03,38500,NULL,NULL,38500
177148,LendingToB,2025-03-03,127450,NULL,NULL,127450
177149,LendingToB,2025-03-03,0,NULL,NULL,0
177210,Recovery,2025-03-03,5181,NULL,NULL,5181
177211,LendingToB,2025-03-06,30550,NULL,NULL,30550
177212,LendingToB,2025-03-06,30550,NULL,NULL,30550
177213,LendingToB,2025-03-06,30550,NULL,NULL,30550
177214,LendingToB,2025-03-06,20150,NULL,NULL,20150
177215,LendingToB,2025-03-06,20150,NULL,NULL,20150
177216,LendingToB,2025-03-06,20150,NULL,NULL,20150
177217,LendingToB,2025-03-06,20150,NULL,NULL,20150
177218,LendingToB,2025-03-06,20150,NULL,NULL,20150
177219,LendingToB,2025-03-06,20150,NULL,NULL,20150
177220,LendingToB,2025-03-06,30550,NULL,NULL,30550
177221,LendingToB,2025-03-06,30550,NULL,NULL,30550
177222,LendingToB,2025-03-06,30550,NULL,NULL,30550
177223,LendingToB,2025-03-06,30550,NULL,NULL,30550
177224,LendingToB,2025-03-06,30550,NULL,NULL,30550
177225,LendingToB,2025-03-06,30550,NULL,NULL,30550
177226,LendingToB,2025-03-06,20150,NULL,NULL,20150
177227,LendingToB,2025-03-06,20150,NULL,NULL,20150
177228,LendingToB,2025-03-06,20150,NULL,NULL,20150
177253,NotDemanded,9999-12-31,16900,NULL,NULL,16900
177254,Lending,2025-06-19,19000,NULL,NULL,19000
177255,Lending,2025-08-21,19000,NULL,NULL,19000
177280,LendingToB,2025-03-04,17400,NULL,NULL,17400
177281,LendingToB,2025-03-04,36000,NULL,NULL,36000
177295,Impossibility,2025-03-04,64000,NULL,NULL,64000
177296,Impossibility,2025-03-04,64000,NULL,NULL,64000
177297,Lending,2025-03-04,190700,NULL,NULL,190700
177298,Lending,2025-03-04,190700,NULL,NULL,190700
177299,Lending,2025-03-04,9520,NULL,NULL,9520
177300,Lending,2025-03-04,9520,NULL,NULL,9520
177301,Lending,2025-03-04,27500,NULL,NULL,27500
177302,Lending,2025-03-04,27500,NULL,NULL,27500
177303,Lending,2025-03-03,30000,NULL,NULL,30000
177304,Lending,2025-03-03,30000,NULL,NULL,30000
177305,Lending,2025-03-03,30000,NULL,NULL,30000
177306,Lending,2025-03-03,30000,NULL,NULL,30000
177307,Lending,2025-03-03,30000,NULL,NULL,30000
177308,Lending,2025-03-03,30000,NULL,NULL,30000
177309,Lending,2025-03-03,30000,NULL,NULL,30000
177310,Lending,2025-03-03,30000,NULL,NULL,30000
177311,Lending,2025-03-03,30000,NULL,NULL,30000
177312,Lending,2025-03-03,30000,NULL,NULL,30000
177313,Lending,2025-03-03,3300,NULL,NULL,3300
177314,Lending,2025-03-03,3300,NULL,NULL,3300
177315,Ready,2025-03-03,3300,NULL,NULL,3300
177316,Lending,2025-03-03,3300,NULL,NULL,3300
177317,Lending,2025-03-03,3300,NULL,NULL,3300
177318,Lending,2025-03-03,3300,NULL,NULL,3300
177356,Lending,2025-03-03,26000,NULL,NULL,26000
177357,Lending,2025-03-03,26000,NULL,NULL,26000
177358,Lending,2025-03-03,26000,NULL,NULL,26000
177371,LendingToB,2025-03-03,90818,NULL,NULL,90818
177372,LendingToB,2025-03-03,0,NULL,NULL,0
177373,LendingToB,2025-03-03,0,NULL,NULL,0
177374,LendingToB,2025-03-03,0,NULL,NULL,0
177375,LendingToB,2025-03-03,15367,NULL,NULL,15367
177376,LendingToB,2025-03-03,15367,NULL,NULL,15367
177377,LendingToB,2025-03-03,15367,NULL,NULL,15367
177378,LendingToB,2025-03-03,15367,NULL,NULL,15367
177379,LendingToB,2025-03-03,15367,NULL,NULL,15367
177380,LendingToB,2025-03-03,15367,NULL,NULL,15367
177381,LendingToB,2025-03-03,11750,NULL,NULL,11750
177382,LendingToB,2025-03-03,11750,NULL,NULL,11750
177383,LendingToB,2025-03-03,10395,NULL,NULL,10395
177384,LendingToB,2025-03-03,10395,NULL,NULL,10395
177385,LendingToB,2025-03-03,10395,NULL,NULL,10395
177386,LendingToB,2025-03-03,10395,NULL,NULL,10395
177387,Ready,2025-03-03,10395,NULL,NULL,10395
177388,LendingToB,2025-03-03,10395,NULL,NULL,10395
177389,LendingToB,2025-03-03,6553,NULL,NULL,6553
177390,LendingToB,2025-03-03,12000,NULL,NULL,12000
177391,LendingToB,2025-03-03,26500,NULL,NULL,26500
177392,LendingToB,2025-03-03,26500,NULL,NULL,26500
177394,Lending,2025-03-04,14400,NULL,NULL,14400
177397,LendingToB,2025-03-03,4877,NULL,NULL,4877
177399,LendingToB,2025-03-03,4877,NULL,NULL,4877
177401,Lending,2025-03-10,18000,NULL,NULL,18000
177402,Lending,2025-03-10,18000,NULL,NULL,18000
177406,LendingToB,2025-03-03,6296,NULL,NULL,6296
177408,LendingToB,2025-06-19,42600,NULL,NULL,42600
177409,LendingToB,2025-06-09,23700,NULL,NULL,23700
177410,NotDemanded,9999-12-31,50400,NULL,NULL,50400
177415,LendingToB,2025-05-08,49300,NULL,NULL,49300
177416,LendingToB,2025-05-08,0,NULL,NULL,0
177417,Lending,2025-03-18,49827,NULL,NULL,49827
177418,Lending,2025-03-18,49827,NULL,NULL,49827
177419,Lending,2025-03-17,41820,NULL,NULL,41820
177425,Lending,2025-03-05,25500,NULL,NULL,25500
177426,Lending,2025-03-05,25500,NULL,NULL,25500
177427,Recovery,2025-03-05,25500,NULL,NULL,25500
177428,Lending,2025-03-05,25500,NULL,NULL,25500
177429,Lending,2025-03-05,25500,NULL,NULL,25500
177430,Lending,2025-03-05,0,NULL,NULL,0
177431,Lending,2025-03-05,0,NULL,NULL,0
177432,Lending,2025-03-05,0,NULL,NULL,0
177433,Lending,2025-03-05,0,NULL,NULL,0
177434,Lending,2025-03-05,0,NULL,NULL,0
177435,Lending,2025-03-05,0,NULL,NULL,0
177436,Lending,2025-03-05,0,NULL,NULL,0
177437,Lending,2025-03-05,0,NULL,NULL,0
177438,Lending,2025-03-05,0,NULL,NULL,0
177439,Lending,2025-03-05,0,NULL,NULL,0
177440,Lending,2025-03-05,0,NULL,NULL,0
177441,Lending,2025-03-05,0,NULL,NULL,0
177442,Impossibility,2025-03-05,0,NULL,NULL,0
177443,Lending,2025-03-05,0,NULL,NULL,0
177444,Lending,2025-03-05,0,NULL,NULL,0
177445,Impossibility,2025-03-05,0,NULL,NULL,0
177446,Lending,2025-03-05,29000,NULL,NULL,29000
177447,Lending,2025-03-05,29000,NULL,NULL,29000
177448,Lending,2025-03-05,29000,NULL,NULL,29000
177449,Recovery,2025-03-05,25500,NULL,NULL,25500
177450,Lending,2025-03-05,25500,NULL,NULL,25500
177451,Ready,2025-03-05,0,NULL,NULL,0
177452,Ready,2025-03-05,0,NULL,NULL,0
177453,Recovery,2025-03-05,0,NULL,NULL,0
177454,Ready,2025-03-05,0,NULL,NULL,0
177455,Lending,2025-03-05,0,NULL,NULL,0
177456,Lending,2025-03-05,0,NULL,NULL,0
177457,Impossibility,2025-03-05,30000,NULL,NULL,30000
177458,Lending,2025-03-05,42000,NULL,NULL,42000
177459,Lending,2025-03-05,42000,NULL,NULL,42000
177460,Lending,2025-03-05,0,NULL,NULL,0
177461,Lending,2025-03-05,0,NULL,NULL,0
177462,Lending,2025-03-19,28000,NULL,NULL,28000
177463,Lending,2025-03-19,28000,NULL,NULL,28000
177464,Lending,2025-03-19,23000,NULL,NULL,23000
177465,Lending,2025-03-19,23000,NULL,NULL,23000
177466,Impossibility,2025-03-19,33000,NULL,NULL,33000
177467,Lending,2025-03-06,19431,NULL,NULL,19431
177468,Recovery,2025-03-06,19431,NULL,NULL,19431
177469,Lending,2025-03-06,16874,NULL,NULL,16874
177470,Lending,2025-03-06,16874,NULL,NULL,16874
177471,Lending,2025-03-06,16874,NULL,NULL,16874
177472,Lending,2025-03-06,0,NULL,NULL,0
177473,Lending,2025-03-06,0,NULL,NULL,0
177474,Lending,2025-03-06,0,NULL,NULL,0
177475,Lending,2025-03-28,40909,NULL,NULL,40909
177476,Recovery,2025-03-28,40908,NULL,NULL,40908
177477,Recovery,2025-03-06,42613,NULL,NULL,42613
177478,Recovery,2025-03-06,42613,NULL,NULL,42613
177479,Lending,2025-03-06,42613,NULL,NULL,42613
177480,LendingToB,2025-03-04,54095,NULL,NULL,54095
177481,LendingToB,2025-03-04,54095,NULL,NULL,54095
177482,Lending,2025-03-04,54095,NULL,NULL,54095
177483,LendingToB,2025-03-04,2465,NULL,NULL,2465
177484,LendingToB,2025-03-04,2465,NULL,NULL,2465
177485,Lending,2025-03-04,2465,NULL,NULL,2465
177486,Lending,2025-03-03,26000,NULL,NULL,26000
177487,Lending,2025-03-03,26000,NULL,NULL,26000
177488,Lending,2025-03-03,26000,NULL,NULL,26000
177489,Lending,2025-03-03,26000,NULL,NULL,26000
177490,Lending,2025-03-03,26000,NULL,NULL,26000
177491,Lending,2025-03-03,26000,NULL,NULL,26000
177492,Lending,2025-03-03,26000,NULL,NULL,26000
177493,Lending,2025-03-03,26000,NULL,NULL,26000
177494,Lending,2025-03-03,26000,NULL,NULL,26000
177495,Lending,2025-03-03,26000,NULL,NULL,26000
177496,Lending,2025-03-03,26000,NULL,NULL,26000
177497,Lending,2025-03-03,26000,NULL,NULL,26000
177498,Recovery,2025-03-03,26000,NULL,NULL,26000
177499,Lending,2025-03-03,26000,NULL,NULL,26000
177500,Lending,2025-03-03,26000,NULL,NULL,26000
177501,Ready,2025-03-03,26000,NULL,NULL,26000
177502,Lending,2025-03-03,26000,NULL,NULL,26000
177503,Lending,2025-03-03,26000,NULL,NULL,26000
177504,Lending,2025-03-03,26000,NULL,NULL,26000
177505,Lending,2025-03-03,26000,NULL,NULL,26000
177506,Lending,2025-03-03,26000,NULL,NULL,26000
177507,Lending,2025-03-03,26000,NULL,NULL,26000
177508,Lending,2025-03-03,26000,NULL,NULL,26000
177509,Lending,2025-03-03,26000,NULL,NULL,26000
177510,Lending,2025-03-03,26000,NULL,NULL,26000
177511,Lending,2025-03-03,26000,NULL,NULL,26000
177512,Lending,2025-03-03,26000,NULL,NULL,26000
177513,Lending,2025-03-03,26000,NULL,NULL,26000
177514,Lending,2025-03-03,26000,NULL,NULL,26000
177515,Lending,2025-03-03,26000,NULL,NULL,26000
177516,Ready,2025-03-03,26000,NULL,NULL,26000
177517,Lending,2025-03-03,26000,NULL,NULL,26000
177518,Ready,2025-03-03,26000,NULL,NULL,26000
177519,Lending,2025-03-03,26000,NULL,NULL,26000
177520,Lending,2025-03-03,26000,NULL,NULL,26000
177521,Lending,2025-03-03,26000,NULL,NULL,26000
177522,Lending,2025-03-03,26000,NULL,NULL,26000
177523,Lending,2025-03-03,26000,NULL,NULL,26000
177524,Lending,2025-03-03,26000,NULL,NULL,26000
177525,Lending,2025-03-03,26000,NULL,NULL,26000
177526,Lending,2025-03-03,26000,NULL,NULL,26000
177527,Lending,2025-03-03,26000,NULL,NULL,26000
177528,Lending,2025-03-03,26000,NULL,NULL,26000
177529,Lending,2025-03-03,26000,NULL,NULL,26000
177530,Lending,2025-03-03,26000,NULL,NULL,26000
177531,Lending,2025-03-03,26000,NULL,NULL,26000
177532,Lending,2025-03-03,26000,NULL,NULL,26000
177533,Impossibility,2025-03-03,8500,NULL,NULL,8500
177534,Lending,2025-03-03,8500,NULL,NULL,8500
177535,Lending,2025-03-03,8500,NULL,NULL,8500
177536,Lending,2025-03-03,8500,NULL,NULL,8500
177537,Lending,2025-03-03,8500,NULL,NULL,8500
177538,Lending,2025-03-03,8500,NULL,NULL,8500
177539,Lending,2025-03-03,8500,NULL,NULL,8500
177540,Lending,2025-03-03,8500,NULL,NULL,8500
177541,Lending,2025-03-03,8500,NULL,NULL,8500
177542,Impossibility,2025-03-03,8500,NULL,NULL,8500
177543,Lending,2025-03-03,19680,NULL,NULL,19680
177544,Lending,2025-03-11,31500,NULL,NULL,31500
177545,Lending,2025-03-04,37800,NULL,NULL,37800
177546,Lending,2025-03-04,37800,NULL,NULL,37800
177547,LendingToB,2025-03-04,37800,NULL,NULL,37800
177548,Lending,2025-03-04,37800,NULL,NULL,37800
177549,Lending,2025-03-04,37800,NULL,NULL,37800
177550,Lending,2025-03-04,37800,NULL,NULL,37800
177551,Lending,2025-03-04,37800,NULL,NULL,37800
177552,LendingToB,2025-03-04,37800,NULL,NULL,37800
177606,LendingToB,2025-03-03,41600,NULL,NULL,41600
177607,LendingToB,2025-03-03,41600,NULL,NULL,41600
177608,LendingToB,2025-03-03,41600,NULL,NULL,41600
177609,LendingToB,2025-03-03,41600,NULL,NULL,41600
177610,LendingToB,2025-03-03,41600,NULL,NULL,41600
177611,Lending,2025-03-14,17500,NULL,NULL,17500
177613,LendingToB,2025-03-03,21500,NULL,NULL,21500
177614,LendingToB,2025-03-03,21500,NULL,NULL,21500
177615,LendingToB,2025-03-03,21500,NULL,NULL,21500
177616,LendingToB,2025-03-03,21500,NULL,NULL,21500
177617,LendingToB,2025-03-04,19800,NULL,NULL,19800
177618,LendingToB,2025-03-04,19800,NULL,NULL,19800
177619,LendingToB,2025-03-04,19800,NULL,NULL,19800
177620,Lending,2025-03-04,19800,NULL,NULL,19800
177621,LendingToB,2025-03-04,19800,NULL,NULL,19800
177626,LendingToB,2025-03-04,26550,NULL,NULL,26550
177627,LendingToB,2025-03-04,26550,NULL,NULL,26550
177628,LendingToB,2025-03-04,26550,NULL,NULL,26550
177629,LendingToB,2025-03-04,26550,NULL,NULL,26550
177630,LendingToB,2025-03-04,26550,NULL,NULL,26550
177631,LendingToB,2025-03-03,7310,NULL,NULL,7310
177635,LendingToB,2025-03-04,9163,NULL,NULL,9163
177636,LendingToB,2025-03-04,9163,NULL,NULL,9163
177637,LendingToB,2025-03-03,13216,NULL,NULL,13216
177638,LendingToB,2025-03-03,13216,NULL,NULL,13216
177639,LendingToB,2025-03-03,13216,NULL,NULL,13216
177640,LendingToB,2025-03-03,13216,NULL,NULL,13216
177642,LendingToB,2025-03-04,44055,NULL,NULL,44055
177643,LendingToB,2025-03-04,44055,NULL,NULL,44055
177644,LendingToB,2025-03-04,44055,NULL,NULL,44055
177645,LendingToB,2025-03-04,44054,NULL,NULL,44054
177651,Lending,2025-03-18,39571,NULL,NULL,39571
177657,Lending,2025-03-04,25800,NULL,NULL,25800
177658,Impossibility,2025-03-03,13744,NULL,NULL,13744
177702,LendingToB,2025-03-12,18000,NULL,NULL,18000
177703,LendingToB,2025-03-12,18000,NULL,NULL,18000
177705,Lending,2025-03-05,50900,NULL,NULL,50900
177706,Lending,2025-03-05,50900,NULL,NULL,50900
177707,Ready,2025-03-05,50900,NULL,NULL,50900
177708,Lending,2025-03-05,30600,NULL,NULL,30600
177709,Lending,2025-03-05,30600,NULL,NULL,30600
177710,Lending,2025-03-05,30600,NULL,NULL,30600
177711,LendingToB,2025-03-05,0,NULL,NULL,0
177712,LendingToB,2025-03-05,0,NULL,NULL,0
177713,LendingToB,2025-03-05,58800,NULL,NULL,58800
177714,LendingToB,2025-03-05,58800,NULL,NULL,58800
177715,Lending,2025-03-04,3000,NULL,NULL,3000
177716,Impossibility,2025-03-04,3000,NULL,NULL,3000
177717,Lending,2025-03-04,3000,NULL,NULL,3000
177718,Ready,2025-03-04,3000,NULL,NULL,3000
177721,LendingToB,2025-03-06,10000,NULL,NULL,10000
177722,LendingToB,2025-03-06,10000,NULL,NULL,10000
177723,LendingToB,2025-03-06,10000,NULL,NULL,10000
177724,LendingToB,2025-03-06,10000,NULL,NULL,10000
177725,LendingToB,2025-03-06,10000,NULL,NULL,10000
177726,Recovery,2025-03-04,9100,NULL,NULL,9100
177727,LendingToB,2025-03-04,9100,NULL,NULL,9100
177728,LendingToB,2025-03-04,9100,NULL,NULL,9100
177729,LendingToB,2025-03-04,9100,NULL,NULL,9100
177730,LendingToB,2025-03-04,9100,NULL,NULL,9100
177731,LendingToB,2025-03-04,9100,NULL,NULL,9100
177732,LendingToB,2025-03-06,58157,NULL,NULL,58157
177733,LendingToB,2025-03-06,58157,NULL,NULL,58157
177734,Lending,2025-03-06,51748,NULL,NULL,51748
177735,LendingToB,2025-03-06,51748,NULL,NULL,51748
177736,NotDemanded,9999-12-31,31500,NULL,NULL,31500
177737,NotDemanded,9999-12-31,31500,NULL,NULL,31500
177738,NotDemanded,9999-12-31,31500,NULL,NULL,31500
177740,Lending,2025-03-06,32000,NULL,NULL,32000
177741,Lending,2025-03-06,32000,NULL,NULL,32000
177742,Lending,2025-03-06,32000,NULL,NULL,32000
177743,Lending,2025-03-06,32000,NULL,NULL,32000
177744,Lending,2025-03-06,32000,NULL,NULL,32000
177745,Lending,2025-03-06,32000,NULL,NULL,32000
177746,Lending,2025-03-06,32000,NULL,NULL,32000
177747,Lending,2025-03-06,32000,NULL,NULL,32000
177748,Lending,2025-03-06,36000,NULL,NULL,36000
177749,LendingToB,2025-03-06,36000,NULL,NULL,36000
177750,Lending,2025-03-06,32000,NULL,NULL,32000
177751,Lending,2025-03-06,32000,NULL,NULL,32000
177752,Recovery,2025-03-06,39000,NULL,NULL,39000
177753,Recovery,2025-03-06,4792,NULL,NULL,4792
177754,Recovery,2025-03-06,4792,NULL,NULL,4792
177755,Lending,2025-03-06,4792,NULL,NULL,4792
177756,Lending,2025-03-06,5192,NULL,NULL,5192
177757,Lending,2025-03-06,5192,NULL,NULL,5192
177758,Lending,2025-03-06,39680,NULL,NULL,39680
177759,Lending,2025-03-06,20800,NULL,NULL,20800
177760,LendingToB,2025-03-06,20800,NULL,NULL,20800
177761,LendingToB,2025-03-06,20800,NULL,NULL,20800
177762,Lending,2025-03-06,2875,NULL,NULL,2875
177763,Lending,2025-03-06,2875,NULL,NULL,2875
177764,Lending,2025-03-06,2875,NULL,NULL,2875
177765,Lending,2025-03-06,2875,NULL,NULL,2875
177766,Impossibility,2025-03-06,2875,NULL,NULL,2875
177767,Lending,2025-03-06,3115,NULL,NULL,3115
177768,Lending,2025-03-06,3115,NULL,NULL,3115
177769,Recovery,2025-03-06,3115,NULL,NULL,3115
177770,Ready,2025-03-06,2100,NULL,NULL,2100
177771,Ready,2025-03-06,2100,NULL,NULL,2100
177772,Lending,2025-03-06,2100,NULL,NULL,2100
177773,Impossibility,2025-03-06,2100,NULL,NULL,2100
177774,Lending,2025-03-06,2100,NULL,NULL,2100
177779,Ready,2025-03-06,3050,NULL,NULL,3050
177782,Lending,2025-03-06,2100,NULL,NULL,2100
177783,Lending,2025-03-06,2100,NULL,NULL,2100
177784,Ready,2025-03-06,2100,NULL,NULL,2100
177785,Lending,2025-03-06,2100,NULL,NULL,2100
177786,Recovery,2025-03-06,22661,NULL,NULL,22661
177787,Recovery,2025-03-06,22661,NULL,NULL,22661
177788,Lending,2025-03-06,22661,NULL,NULL,22661
177789,LendingToB,2025-03-05,47085,NULL,NULL,47085
177790,LendingToB,2025-03-05,47086,NULL,NULL,47086
177791,LendingToB,2025-03-05,47086,NULL,NULL,47086
177792,LendingToB,2025-03-05,47086,NULL,NULL,47086
177793,LendingToB,2025-03-05,47086,NULL,NULL,47086
177794,LendingToB,2025-03-05,47086,NULL,NULL,47086
177795,LendingToB,2025-03-05,47086,NULL,NULL,47086
177796,LendingToB,2025-03-05,47086,NULL,NULL,47086
177797,LendingToB,2025-03-05,47086,NULL,NULL,47086
177798,LendingToB,2025-03-05,47086,NULL,NULL,47086
177799,LendingToB,2025-03-05,0,NULL,NULL,0
177800,LendingToB,2025-03-05,0,NULL,NULL,0
177801,LendingToB,2025-03-05,0,NULL,NULL,0
177802,LendingToB,2025-03-05,0,NULL,NULL,0
177803,LendingToB,2025-03-05,0,NULL,NULL,0
177804,LendingToB,2025-03-05,0,NULL,NULL,0
177805,LendingToB,2025-03-05,0,NULL,NULL,0
177806,LendingToB,2025-03-05,0,NULL,NULL,0
177807,LendingToB,2025-03-05,0,NULL,NULL,0
177808,LendingToB,2025-03-05,0,NULL,NULL,0
177809,LendingToB,2025-03-05,48655,NULL,NULL,48655
177810,LendingToB,2025-03-05,48655,NULL,NULL,48655
177811,LendingToB,2025-03-05,48655,NULL,NULL,48655
177812,LendingToB,2025-03-05,48655,NULL,NULL,48655
177813,LendingToB,2025-03-05,48655,NULL,NULL,48655
177814,LendingToB,2025-03-05,48655,NULL,NULL,48655
177815,LendingToB,2025-03-05,48655,NULL,NULL,48655
177816,LendingToB,2025-03-05,0,NULL,NULL,0
177817,LendingToB,2025-03-05,0,NULL,NULL,0
177818,LendingToB,2025-03-05,0,NULL,NULL,0
177819,LendingToB,2025-03-05,0,NULL,NULL,0
177820,LendingToB,2025-03-05,0,NULL,NULL,0
177821,LendingToB,2025-03-05,0,NULL,NULL,0
177822,LendingToB,2025-03-05,0,NULL,NULL,0
177823,LendingToB,2025-03-06,41000,NULL,NULL,41000
177824,LendingToB,2025-03-06,0,NULL,NULL,0
177825,LendingToB,2025-03-06,0,NULL,NULL,0
177826,LendingToB,2025-03-03,25453,NULL,NULL,25453
177827,LendingToB,2025-03-03,25453,NULL,NULL,25453
177828,LendingToB,2025-03-03,25453,NULL,NULL,25453
177829,LendingToB,2025-03-03,25453,NULL,NULL,25453
177830,LendingToB,2025-03-03,25453,NULL,NULL,25453
177831,LendingToB,2025-03-03,0,NULL,NULL,0
177832,LendingToB,2025-03-03,0,NULL,NULL,0
177833,LendingToB,2025-03-03,0,NULL,NULL,0
177834,LendingToB,2025-03-03,0,NULL,NULL,0
177835,LendingToB,2025-03-03,0,NULL,NULL,0
177836,Impossibility,2025-03-02,1112700,NULL,NULL,1112700
177837,Impossibility,2025-03-02,1112700,NULL,NULL,1112700
177838,Impossibility,2025-03-02,22300,NULL,NULL,22300
177839,Impossibility,2025-03-02,22300,NULL,NULL,22300
177840,Impossibility,2025-03-02,3300,NULL,NULL,3300
177841,Impossibility,2025-03-02,3300,NULL,NULL,3300
177842,LendingToB,2025-03-07,446236,NULL,NULL,446236
177843,LendingToB,2025-03-07,334677,NULL,NULL,334677
177844,LendingToB,2025-03-07,334677,NULL,NULL,334677
177845,LendingToB,2025-03-07,4804,NULL,NULL,4804
177846,LendingToB,2025-03-07,4803,NULL,NULL,4803
177847,LendingToB,2025-03-07,4803,NULL,NULL,4803
177848,Recovery,2025-03-03,719,NULL,NULL,719
177852,Lending,2025-03-25,42300,NULL,NULL,42300
177853,Lending,2025-03-25,42300,NULL,NULL,42300
177854,Lending,2025-03-25,42300,NULL,NULL,42300
177855,Lending,2025-03-25,42300,NULL,NULL,42300
177856,Lending,2025-03-25,0,NULL,NULL,0
177857,Lending,2025-03-25,0,NULL,NULL,0
177858,Lending,2025-03-25,0,NULL,NULL,0
177859,Lending,2025-03-25,0,NULL,NULL,0
177860,Lending,2025-03-25,48000,NULL,NULL,48000
177861,Lending,2025-03-25,48000,NULL,NULL,48000
177862,LendingToB,2025-03-25,0,NULL,NULL,0
177863,LendingToB,2025-03-25,0,NULL,NULL,0
177864,Lending,2025-03-04,30000,NULL,NULL,30000
177865,Ready,2025-03-04,22000,NULL,NULL,22000
177866,Lending,2025-03-04,22000,NULL,NULL,22000
177867,Lending,2025-03-04,9800,NULL,NULL,9800
177868,Lending,2025-03-04,9800,NULL,NULL,9800
177869,Lending,2025-03-04,9800,NULL,NULL,9800
177870,Recovery,2025-03-06,73600,NULL,NULL,73600
177871,Lending,2025-03-06,73600,NULL,NULL,73600
177872,Lending,2025-03-06,73600,NULL,NULL,73600
177873,Lending,2025-03-06,63400,NULL,NULL,63400
177874,Lending,2025-03-06,63400,NULL,NULL,63400
177875,LendingToB,2025-03-06,56100,NULL,NULL,56100
177876,Lending,2025-03-06,56100,NULL,NULL,56100
177877,Lending,2025-03-07,152700,NULL,NULL,152700
177878,Lending,2025-03-07,152700,NULL,NULL,152700
177879,Lending,2025-03-10,152700,NULL,NULL,152700
177880,Lending,2025-03-10,152700,NULL,NULL,152700
177881,Lending,2025-03-07,14420,NULL,NULL,14420
177882,Lending,2025-03-07,14420,NULL,NULL,14420
177883,Lending,2025-03-07,14420,NULL,NULL,14420
177884,Lending,2025-03-07,14420,NULL,NULL,14420
177885,Lending,2025-03-07,14420,NULL,NULL,14420
177886,Lending,2025-03-07,14420,NULL,NULL,14420
177887,Lending,2025-03-05,19300,NULL,NULL,19300
177888,Lending,2025-03-05,19300,NULL,NULL,19300
177889,Lending,2025-03-05,19300,NULL,NULL,19300
177890,Lending,2025-03-05,19300,NULL,NULL,19300
177891,Lending,2025-03-05,19300,NULL,NULL,19300
177892,Lending,2025-03-05,19300,NULL,NULL,19300
177893,Lending,2025-03-05,19300,NULL,NULL,19300
177894,Lending,2025-03-05,19300,NULL,NULL,19300
177895,Lending,2025-03-05,19300,NULL,NULL,19300
177896,Lending,2025-03-05,19300,NULL,NULL,19300
177897,Lending,2025-03-05,0,NULL,NULL,0
177898,Lending,2025-03-05,0,NULL,NULL,0
177899,Lending,2025-03-05,0,NULL,NULL,0
177900,Lending,2025-03-05,0,NULL,NULL,0
